Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Disease_Prediction
Dog,German Shepherd,10.12,Female,4.5,Lameness,Labored Breathing,<missing>,Lethargy,12 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,102.29,Lyme Disease
Dog,Rottweiler,3.7,Male,49.1,Skin Lesions,Vomiting,Coughing,Weakness,12 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.5°C,62.0,Canine Distemper
Dog,Pit Bull,8.69,Female,19.17,Fever,Jaundice,Vomiting,Abdominal Pain,18 days,Yes,Yes,No,No,No,Yes,,,,39.17,93.07,Canine Hepatitis
Dog,Yorkshire Terrier,5.19,Male,41.74,Vomiting,Lethargy,Loss Of Appetite,Fever,4 days,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,39.3°C,113.4,Canine Distemper
Dog,Golden Retriever,6.6,Male,11.5,Fever,Diarrhea,Dehydration,Weakness,19 days,Yes,Yes,Yes,No,No,No,,,,39,97.0,Salmonellosis
Dog,Labrador Retriever,0.43,Male,24.46,<missing>,Fever,Diarrhea,Dehydration,7 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,127.85,Parvovirus
Dog,Beagle,2.2,Male,8.14,Lethargy,Skin Lesions,Vomiting,Fever,3 days,Yes,Yes,No,No,No,Yes,Yes,No,No,39.2°C,136.77,Canine Distemper
Dog,Bulldog,10.05,Male,3.21,Lethargy,Vomiting,Fever,Vomiting,14 hours,Yes,Yes,Yes,No,No,No,No,No,Yes,38.9°C,81.32,Gastroenteritis
Dog,Doberman Pinscher,2.6,Male,32.9,Nasal Discharge,Lethargy,Persistent Cough,Ocular Discharge,8 days,No,No,No,Yes,Yes,No,No,Yes,Yes,39.0°C,122.0,Canine Influenza
Dog,German Shepherd,4.0,Female,45.0,Lethargy,Loss Of Appetite,Coughing,Fever,5 days,Yes,No,Yes,Yes,No,Yes,Yes,No,No,39.4°C,120.0,Canine Parvovirus
Dog,Beagle,8.21,Male,63.68,Weakness,Diarrhea,<missing>,Nasal_Discharge,7 hours,No,No,No,No,No,No,No,Yes,Yes,38.6°C,88.98,Kennel Cough
Dog,Corgi,0.3,Female,12.3,Coughing,Vomiting,Dehydration,Fever,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,145.0,Parvovirus
Dog,Siberian Husky,2.0,Female,22.3,Weakness,Skin Lesions,Eye Discharge,Fever,6 days,Yes,Yes,Yes,Yes,No,No,No,No,No,38.8°C,123.0,Gastroenteritis
Dog,Yorkshire Terrier,3.5,Female,4.5,Weakness,Eye_Discharge,Nasal_Discharge,Nasal Discharge,5 days,Yes,Yes,No,Yes,No,No,No,Yes,No,39.7°C,104.0,Canine Distemper
Dog,Siberian Husky,13.28,Male,7.4,Lethargy,<missing>,Joint Pain,Reluctance To Play,10 days,No,No,No,No,No,Yes,No,No,No,39.2°C,95.92,Arthritis
Dog,Bulldog,2.6,Female,14.0,Labored Breathing,Fever,Diarrhea,Weakness,16 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.9°C,100.0,Gastroenteritis
Dog,Akita,5.87,Male,14.18,Lameness,Skin Lesions,Lameness,Lethargy,8 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,80.12,Lyme Disease
Dog,Border Collie,6.5,Female,8.12,Fever,Vomiting,Jaundice,Abdominal Pain,13 days,Yes,No,No,Yes,No,No,,,,43.18,112.89,Canine Hepatitis
Dog,Beagle,4.6,Female,14.5,Fever,Fever,Dehydration,Diarrhea,8 days,Yes,No,No,No,No,Yes,No,No,No,39.7°C,108.0,Lyme Disease
Dog,Rottweiler,0.3,Female,69.3,Diarrhea,Fever,Vomiting,Fever,9 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,136.0,Parvovirus
Dog,Poodle,0.4,Male,11.0,Eye Discharge,Labored Breathing,Skin Lesions,Dehydration,14 days,No,No,No,Yes,Yes,No,No,Yes,No,38.3°C,149.0,Kennel Cough
Dog,Pug,3.94,Male,33.17,Diarrhea,Fever,Labored Breathing,Loss Of Appetite,9 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,71.42,Lyme Disease
Dog,Cocker Spaniel,10.0,Male,-8.11,Anorexia,Weakness,Fever,Nasal_Discharge,13 days,No,No,No,Yes,No,No,No,No,No,38.9°C,96.63,Kennel Cough
Dog,German Shepherd,5.5,Female,23.1,Fever,Vomiting,Abdominal Pain,Jaundice,10 days,No,Yes,No,No,No,No,,,,39.7,90.0,Canine Hepatitis
Dog,Golden Retriever,8.79,Male,3.82,Fever,Vomiting,Lameness,Fever,7 days,No,No,No,No,Yes,Yes,No,No,No,39.0°C,77.32,Lyme Disease
Dog,Pug,9.4,Male,23.5,Fever,Diarrhea,Dehydration,Weakness,2 days,No,Yes,No,Yes,Yes,No,,,,39,82.0,Salmonellosis
Dog,Rottweiler,1.6,Female,34.27,Weakness,Diarrhea,Appetite Loss,<missing>,19 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,96.84,Gastroenteritis
Dog,Dachshund,6.9,Male,-0.7,Diarrhea,Dehydration,Weakness,Skin Lesions,9 days,No,No,No,Yes,No,No,No,Yes,Yes,38.7°C,107.0,Kennel Cough
Dog,Dachshund,4.09,Male,29.11,Lameness,Dehydration,Anorexia,Nasal Discharge,7 days,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,82.54,Gastroenteritis
Dog,Dalmatian,0.3,Female,22.82,<missing>,Coughing,Diarrhea,Labored Breathing,8 hours,Yes,Yes,No,No,No,No,No,No,No,39.5°C,123.93,Parvovirus
Dog,German Shepherd,7.7,Male,19.4,Vomiting,Lameness,Eye Discharge,Nasal Discharge,8 weeks,No,No,No,Yes,Yes,No,No,Yes,No,38.9°C,125.0,Kennel Cough
Dog,Labrador,3.59,Female,14.87,Lameness,Anorexia,Coughing,Vomiting,12 days,Yes,Yes,No,Yes,Yes,No,No,Yes,No,40.5°C,116.55,Canine Distemper
Dog,Chihuahua,3.0,Male,6.0,Lethargy,Vomiting,Loss Of Appetite,Fever,5 days,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,39.3°C,135.0,Parvovirus
Dog,Akita,0.43,Male,37.85,Eye Discharge,Eye_Discharge,Dehydration,Fever,12 hours,No,No,No,Yes,No,No,No,No,No,39.5°C,155.89,Kennel Cough
Dog,Cocker Spaniel,6.3,Female,18.0,Vomiting,Coughing,Skin Lesions,Diarrhea,7 weeks,Yes,No,No,No,No,No,No,Yes,Yes,38.7°C,72.0,Canine Distemper
Dog,Border Collie,5.61,Female,31.85,Dehydration,Lameness,Weakness,Lethargy,6 days,Yes,No,Yes,No,No,No,No,No,No,38.3°C,73.47,Gastroenteritis
Dog,Akita,7.0,Female,29.6,Lameness,Skin Lesions,Coughing,Vomiting,11 days,No,Yes,No,Yes,No,No,No,Yes,Yes,38.6°C,119.0,Kennel Cough
Dog,Beagle,0.38,Male,16.06,Vomiting,Dehydration,Lethargy,Anorexia,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,162.96,Parvovirus
Dog,Beagle,9.7,Male,20.0,Fever,Vomiting,Abdominal Pain,Jaundice,8 days,Yes,Yes,Yes,Yes,No,No,,,,39.8,120.0,Canine Hepatitis
Dog,Shih Tzu,2.73,Male,14.77,Eye Discharge,<missing>,Vomiting,Nasal_Discharge,10 days,Yes,Yes,No,Yes,No,No,No,No,Yes,38.7°C,129.42,Canine Distemper
Dog,Beagle,8.32,Female,27.3,Labored Breathing,Eye_Discharge,Nasal Discharge,Lameness,10 days,No,No,No,Yes,No,No,No,No,No,38.4°C,94.35,Kennel Cough
Dog,Chihuahua,2.8,Female,5.2,Vomiting,Lameness,Appetite Loss,Coughing,21 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,97.0,Gastroenteritis
Dog,Beagle,3.4,Female,28.1,Fever,Vomiting,Abdominal Pain,Jaundice,4 days,No,No,No,No,Yes,No,,,,40.3,100.0,Canine Hepatitis
Dog,Corgi,11.3,Male,8.0,Labored Breathing,Weakness,Appetite Loss,Skin Lesions,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,63.0,Gastroenteritis
Dog,Golden Retriever,8.9,Male,33.3,Reluctance To Play,Lethargy,Joint Pain,Limping,9 days,No,No,No,No,No,Yes,No,No,No,38.8°C,72.0,Arthritis
Dog,Golden Retriever,4.7,Male,27.3,Lameness,Nasal Discharge,Labored Breathing,Lameness,11 days,Yes,No,No,No,No,Yes,No,No,No,38.9°C,89.0,Lyme Disease
Dog,Border Collie,5.9,Male,14.1,Appetite Loss,Weakness,Lameness,Vomiting,6 days,Yes,No,Yes,No,No,No,No,No,No,38.7°C,116.0,Gastroenteritis
Dog,Bulldog,5.28,Male,17.15,Lameness,Vomiting,Labored Breathing,Coughing,13 days,Yes,Yes,Yes,No,No,No,No,No,No,39.6°C,81.44,Gastroenteritis
Dog,Border Collie,9.3,Male,12.2,Nasal Discharge,Diarrhea,Vomiting,Skin Lesions,3 days,Yes,Yes,Yes,No,No,No,No,Yes,No,38.2°C,80.0,Gastroenteritis
Dog,Beagle,9.6,Female,10.6,Eye Discharge,Loss Of Appetite,Lethargy,Vomiting,8 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,114.0,Lyme Disease
Dog,Golden Retriever,5.98,Male,39.69,Lameness,Dehydration,Vomiting,Diarrhea,9 days,No,Yes,No,Yes,No,No,No,Yes,No,39.8°C,66.17,Canine Distemper
Dog,Doberman Pinscher,7.6,Male,22.3,Fever,Lethargy,Nasal Discharge,Reduced Appetite,21 days,Yes,Yes,No,Yes,No,No,No,Yes,No,39.0°C,137.0,Canine Influenza
Dog,Boxer,4.6,Male,27.7,Weakness,Lameness,Labored Breathing,Eye Discharge,2 days,Yes,No,No,Yes,No,No,No,Yes,Yes,38.2°C,61.0,Kennel Cough
Dog,Akita,5.31,Male,25.25,Coughing,<missing>,Labored Breathing,Appetite Loss,6 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.0°C,114.9,Canine Distemper
Dog,Pug,0.18,Female,3.21,Fever,Fever,Eye Discharge,Lameness,6 hours,Yes,Yes,Yes,No,No,No,No,No,No,38.5°C,113.14,Parvovirus
Dog,Pug,8.23,Female,24.41,Loss Of Appetite,Vomiting,Diarrhea,Lethargy,21 days,Yes,Yes,Yes,No,Yes,Yes,No,No,No,39.5°C,61.62,Tick-Borne Disease
Dog,Pit Bull,5.16,Male,8.66,Diarrhea,Lameness,Lethargy,Neurological Signs,17 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.4°C,138.02,Tick-Borne Disease
Dog,Cocker Spaniel,2.0,Female,10.0,Lethargy,Vomiting,Loss Of Appetite,Fever,3 days,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,39.0°C,125.0,Distemper
Dog,Shih Tzu,2.74,Female,31.29,Lethargy,Skin Lesions,Fever,Lameness,7 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,102.01,Lyme Disease
Dog,Akita,8.0,Male,22.0,Anorexia,Coughing,Diarrhea,Fever,11 days,No,No,No,No,No,Yes,No,No,No,38.5°C,115.0,Lyme Disease
Dog,Akita,4.1,Male,25.4,Lethargy,Vomiting,Eye Discharge,Appetite Loss,17 hours,No,Yes,No,Yes,No,No,No,No,No,38.4°C,104.0,Gastroenteritis
Dog,Doberman Pinscher,9.9,Male,26.1,Eye Discharge,Vomiting,Fever,Coughing,13 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,125.0,Lyme Disease
Dog,Pug,4.9,Female,17.8,Fever,Vomiting,Diarrhea,Jaundice,6 days,No,No,Yes,No,No,Yes,,,,40.3,133.0,Canine Leptospirosis
Dog,Border Collie,0.8,Male,9.8,Labored Breathing,Skin Lesions,Coughing,Diarrhea,4 days,Yes,Yes,Yes,No,No,No,No,No,No,40.0°C,150.0,Parvovirus
Dog,Yorkshire Terrier,8.6,Male,4.1,Skin Lesions,Fever,Vomiting,Vomiting,4 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,120.0,Gastroenteritis
Dog,Pug,9.12,Female,13.25,Skin Lesions,<missing>,Dehydration,Lameness,14 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,100.64,Lyme Disease
Dog,Yorkshire Terrier,0.3,Male,6.1,Diarrhea,Eye Discharge,Weakness,Lameness,1 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,142.0,Parvovirus
Dog,Poodle,0.36,Female,25.05,Dehydration,Weakness,Eye_Discharge,Skin Lesions,5 days,No,Yes,No,Yes,No,No,No,Yes,No,38.6°C,138.17,Kennel Cough
Dog,Cocker Spaniel,14.1,Female,21.4,Difficulty Rising,Joint Pain,Change In Gait,Stiffness,2 weeks,No,No,No,No,No,Yes,No,No,No,38.9°C,117.0,Arthritis
Dog,Cocker Spaniel,6.3,Female,25.5,Reluctance To Play,Change In Gait,Limping,Joint Pain,7 weeks,No,No,No,No,No,Yes,No,No,No,39.2°C,60.0,Arthritis
Dog,Dachshund,5.6,Male,22.13,Vomiting,Jaundice,Fever,Abdominal Pain,11 days,No,Yes,Yes,No,No,Yes,,,,40.55,118.14,Canine Hepatitis
Dog,Golden Retriever,5.0,Male,35.0,Coughing,Lethargy,Loss Of Appetite,Fever,4 days,Yes,Yes,No,Yes,No,No,No,Yes,No,39.2°C,110.0,Canine Parvovirus
Dog,Rottweiler,5.73,Female,42.07,Vomiting,Loss Of Appetite,Coughing,Lethargy,5 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,39.3°C,108.41,Canine Distemper
Dog,Doberman Pinscher,3.28,Male,8.29,Diarrhea,Skin Lesions,Vomiting,<missing>,14 days,No,No,No,No,No,Yes,No,No,No,38.5°C,80.85,Lyme Disease
Dog,Border Collie,3.0,Female,17.0,Coughing,Labored Breathing,Fever,Nasal Discharge,8 days,Yes,No,No,Yes,No,Yes,No,Yes,Yes,39.4°C,129.0,Bordetella Infection
Dog,Siberian Husky,0.71,Female,21.89,Vomiting,Lethargy,<missing>,Nasal Discharge,5 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,123.26,Parvovirus
Dog,Golden Retriever,9.65,Female,35.87,Joint Pain,<missing>,Limping,Lethargy,9 days,No,No,No,No,No,Yes,No,No,No,38.8°C,70.79,Arthritis
Dog,Akita,7.61,Female,18.58,Lameness,Lethargy,Swollen Lymph Nodes,<missing>,8 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,123.59,Tick-Borne Disease
Dog,Bulldog,9.8,Male,9.6,Fever,Diarrhea,Lameness,Loss Of Appetite,5 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,95.0,Lyme Disease
Dog,Boxer,2.6,Female,34.7,Labored Breathing,Lameness,Fever,Skin Lesions,11 days,Yes,No,No,Yes,No,No,No,No,No,38.1°C,104.0,Kennel Cough
Dog,Yorkshire Terrier,4.9,Female,2.3,Labored Breathing,Eye Discharge,Skin Lesions,Vomiting,7 days,No,No,No,Yes,Yes,No,No,No,Yes,38.5°C,73.0,Kennel Cough
Dog,Golden Retriever,0.4,Female,38.9,Dehydration,Skin Lesions,Diarrhea,Anorexia,8 weeks,Yes,Yes,No,No,No,No,No,No,No,39.6°C,159.0,Gastroenteritis
Dog,Labrador Retriever,4.2,Male,13.9,Fever,Vomiting,Diarrhea,Jaundice,15 days,Yes,No,No,No,No,No,,,,40.4,113.0,Canine Leptospirosis
Dog,Pit Bull,5.0,Male,26.7,Nasal Discharge,Lameness,Fever,Weakness,1 weeks,Yes,No,No,Yes,Yes,No,No,Yes,Yes,38.6°C,128.0,Kennel Cough
Dog,Golden Retriever,7.0,Male,30.0,Coughing,Loss Of Appetite,Lethargy,Fever,5 days,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,39.0°C,130.0,Canine Distemper
Dog,Dalmatian,9.5,Female,22.6,Vomiting,Coughing,Lameness,Loss Of Appetite,6 hours,Yes,No,No,No,No,Yes,No,No,No,38.3°C,98.0,Lyme Disease
Dog,Husky,7.54,Male,16.17,Labored Breathing,Appetite Loss,<missing>,Lethargy,1 week,Yes,No,Yes,No,Yes,No,No,No,Yes,39.3°C,132.29,Kennel Cough
Dog,Shih Tzu,7.9,Female,5.4,Diarrhea,Eye_Discharge,Lameness,Nasal_Discharge,8 weeks,No,No,No,Yes,No,No,No,No,Yes,38.1°C,99.0,Kennel Cough
Dog,Doberman Pinscher,7.8,Male,11.1,Nasal_Discharge,Dehydration,Vomiting,Vomiting,13 days,Yes,Yes,Yes,No,Yes,No,No,Yes,No,40.1°C,120.0,Canine Distemper
Dog,Corgi,7.16,Male,3.78,Diarrhea,Nasal Discharge,Coughing,Loss Of Appetite,2 weeks,No,No,No,No,No,No,No,No,No,38.0°C,84.05,Lyme Disease
Dog,Pit Bull,5.81,Male,27.06,<missing>,Lameness,Labored Breathing,Diarrhea,13 days,No,No,No,Yes,No,No,No,Yes,No,39.1°C,125.18,Kennel Cough
Dog,Dachshund,2.08,Female,9.06,Fever,Skin Lesions,Lethargy,<missing>,3 days,Yes,Yes,No,No,No,Yes,Yes,No,No,39.2°C,127.0,Canine Distemper
Dog,Husky,4.68,Female,14.55,Anorexia,Dehydration,Nasal_Discharge,Weakness,7 days,Yes,No,No,Yes,Yes,No,No,No,Yes,38.4°C,95.04,Kennel Cough
Dog,Border Collie,10.8,Female,20.5,Limping,Joint Pain,Reluctance To Play,Difficulty Rising,16 days,Yes,No,No,No,No,Yes,No,No,No,39.0°C,65.0,Arthritis
Dog,Doberman Pinscher,6.06,Female,26.55,Coughing,Loss Of Appetite,<missing>,Lethargy,5 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,39.3°C,102.84,Canine Distemper
Dog,Dalmatian,3.7,Female,21.3,Lethargy,Lameness,Fever,Fever,11 days,No,No,No,No,No,Yes,No,No,No,38.1°C,69.0,Lyme Disease
Dog,Labrador Retriever,5.0,Female,29.4,<missing>,Dehydration,Lethargy,Weakness,5 days,Yes,No,No,No,No,Yes,No,No,No,38.2°C,112.78,Lyme Disease
Dog,Beagle,6.19,Male,39.73,Fever,Weakness,Eye Discharge,<missing>,13 days,Yes,No,No,No,No,Yes,No,No,No,37.9°C,116.09,Lyme Disease
Dog,Akita,3.04,Female,13.45,Skin Lesions,Fever,Diarrhea,Lameness,13 days,No,No,No,No,No,Yes,No,No,No,38.8°C,105.95,Lyme Disease
Dog,Shih Tzu,0.31,Female,21.17,Diarrhea,Labored Breathing,Coughing,Anorexia,8 hours,Yes,Yes,No,No,No,No,No,No,No,39.5°C,137.84,Parvovirus
Dog,Poodle,1.75,Female,41.5,Coughing,Eye Discharge,Anorexia,Skin Lesions,6 days,No,Yes,No,No,No,No,No,Yes,No,39.4°C,97.73,Canine Distemper
Dog,Poodle,9.2,Female,23.7,Lethargy,Eye Discharge,Skin Lesions,Lameness,9 days,Yes,No,No,No,No,Yes,No,No,No,38.3°C,93.0,Lyme Disease
Dog,Corgi,0.83,Male,5.45,<missing>,Fever,Coughing,Vomiting,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.5°C,136.62,Parvovirus
Dog,Labrador Retriever,3.71,Female,34.05,Fever,Loss Of Appetite,Labored Breathing,Diarrhea,9 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,74.54,Lyme Disease
Dog,Doberman Pinscher,10.5,Male,5.2,Coughing,Loss Of Appetite,Fever,Lameness,5 days,Yes,No,No,No,No,Yes,No,No,No,38.5°C,93.0,Lyme Disease
Dog,Corgi,9.64,Female,25.62,Coughing,Fever,Vomiting,Eye Discharge,13 days,Yes,No,No,No,No,Yes,No,No,No,38.6°C,125.63,Lyme Disease
Dog,Dachshund,0.7,Male,20.0,Lethargy,Eye Discharge,Nasal Discharge,Vomiting,5 weeks,Yes,Yes,Yes,No,No,No,No,No,No,39.2°C,127.0,Parvovirus
Dog,Corgi,3.19,Male,2.57,Eye Discharge,Lethargy,Labored Breathing,Sneezing,5 days,Yes,No,No,Yes,No,No,Yes,No,Yes,39.5°C,118.23,Allergic Rhinitis
Dog,German Shepherd,7.0,Male,29.4,Vomiting,Diarrhea,Anorexia,Skin Lesions,9 days,Yes,Yes,Yes,No,No,No,No,No,No,38.4°C,96.0,Gastroenteritis
Dog,Dalmatian,0.83,Female,69.59,Diarrhea,Anorexia,Lameness,<missing>,11 days,Yes,No,Yes,No,No,No,No,No,No,39.5°C,115.46,Parvovirus
Dog,Shih Tzu,3.84,Female,21.84,Diarrhea,Coughing,Vomiting,Anorexia,18 hours,Yes,No,No,Yes,No,No,No,No,No,39.4°C,60.61,Kennel Cough
Dog,Dachshund,0.1,Male,30.0,Diarrhea,Lameness,Nasal Discharge,Vomiting,2 days,Yes,Yes,Yes,No,No,No,No,No,No,39.9°C,153.0,Parvovirus
Dog,Pug,8.46,Female,23.07,Dehydration,Labored Breathing,Diarrhea,<missing>,14 days,Yes,Yes,Yes,No,No,No,No,No,No,38.3°C,105.16,Gastroenteritis
Dog,Siberian Husky,7.1,Male,34.3,Loss Of Appetite,Fever,Fever,Skin Lesions,11 days,Yes,No,No,No,No,No,No,No,No,39.3°C,80.0,Lyme Disease
Dog,Border Collie,0.8,Male,8.5,Labored Breathing,Diarrhea,Vomiting,Coughing,3 days,Yes,Yes,Yes,No,No,No,No,No,No,40.4°C,125.0,Parvovirus
Dog,Cocker Spaniel,6.4,Female,7.5,Labored Breathing,Nasal Discharge,Lameness,Fever,13 days,Yes,No,Yes,No,No,No,No,No,No,39.4°C,102.0,Gastroenteritis
Dog,Pit Bull,8.93,Female,33.34,Dehydration,Diarrhea,<missing>,Nasal Discharge,7 days,No,No,Yes,No,No,No,No,No,No,37.9°C,64.68,Gastroenteritis
Dog,Labrador,4.4,Female,27.3,Lameness,Dehydration,Coughing,Diarrhea,9 days,Yes,No,No,Yes,No,No,No,Yes,No,38.9°C,104.0,Kennel Cough
Dog,Corgi,9.1,Male,8.7,Skin Lesions,Labored Breathing,Weakness,Coughing,13 days,No,No,No,Yes,No,No,No,No,Yes,38.5°C,67.0,Kennel Cough
Dog,Corgi,0.3,Male,9.6,Nasal_Discharge,Eye_Discharge,Weakness,Coughing,12 days,No,No,No,Yes,No,No,No,Yes,Yes,38.4°C,149.0,Kennel Cough
Dog,Pug,14.15,Female,3.83,Limping,Lethargy,Difficulty Rising,Change In Gait,5 days,No,Yes,No,No,No,Yes,No,No,No,38.7°C,68.97,Arthritis
Dog,Dachshund,4.38,Male,13.1,Fever,Lethargy,Reduced Appetite,Ocular Discharge,2 weeks,Yes,No,No,Yes,No,No,No,No,Yes,39.6°C,64.92,Canine Influenza
Dog,Shih Tzu,4.75,Male,13.61,Ocular Discharge,Fever,Lethargy,Reduced Appetite,2 weeks,Yes,No,No,Yes,No,No,No,No,Yes,39.6°C,67.18,Canine Influenza
Dog,Beagle,10.87,Female,73.43,Labored Breathing,Nasal Discharge,Fever,<missing>,19 hours,Yes,No,No,No,No,Yes,No,No,No,39.3°C,110.06,Lyme Disease
Dog,Golden Retriever,0.88,Male,32.99,<missing>,Skin Lesions,Dehydration,Eye Discharge,22 hours,Yes,No,Yes,No,No,No,No,No,No,38.7°C,143.26,Gastroenteritis
Dog,Yorkshire Terrier,4.55,Female,25.91,Fever,Ocular Discharge,Persistent Cough,Reduced Appetite,14 days,Yes,No,No,Yes,No,No,No,No,Yes,40.5°C,106.81,Canine Influenza
Dog,Chihuahua,5.8,Female,24.2,Stiffness,Difficulty Rising,Limping,Lethargy,7 weeks,Yes,No,No,No,No,Yes,No,No,No,38.9°C,104.0,Arthritis
Dog,Rottweiler,0.9,Male,76.9,Anorexia,Lameness,Coughing,Diarrhea,11 days,Yes,No,Yes,No,No,No,No,No,No,39.5°C,122.0,Parvovirus
Dog,Shih Tzu,6.51,Male,24.19,Coughing,Dehydration,Nasal Discharge,Weakness,2 days,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,39.8°C,83.12,Canine Distemper
Dog,Boxer,0.5,Male,28.6,Vomiting,Lethargy,Eye Discharge,Anorexia,9 hours,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,138.0,Parvovirus
Dog,Labrador Retriever,2.89,Female,30.2,<missing>,Lethargy,Skin Lesions,Fever,7 days,Yes,No,No,No,No,Yes,Yes,No,No,39.3°C,107.66,Lyme Disease
Dog,Cocker Spaniel,8.05,Male,8.08,Nasal_Discharge,Anorexia,Fever,Diarrhea,14 days,No,No,No,Yes,Yes,No,No,No,Yes,38.7°C,110.95,Kennel Cough
Dog,Border Collie,3.86,Male,19.74,Coughing,Nasal Discharge,Anorexia,Fever,5 days,No,Yes,Yes,No,No,No,No,No,No,38.4°C,105.2,Gastroenteritis
Dog,Chihuahua,4.6,Male,5.1,Eye Discharge,Weakness,Vomiting,Nasal Discharge,4 days,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.0°C,60.0,Canine Distemper
Dog,Siberian Husky,0.7,Female,21.9,Coughing,Fever,Fever,Weakness,10 days,Yes,Yes,Yes,No,No,No,No,No,No,39.7°C,146.0,Parvovirus
Dog,Corgi,1.07,Female,2.76,Fever,Diarrhea,Vomiting,Lethargy,3 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,145.98,Parvovirus
Dog,Rottweiler,3.9,Female,56.2,Coughing,Anorexia,Eye Discharge,Diarrhea,13 days,Yes,No,No,No,No,Yes,No,No,No,39.1°C,74.0,Lyme Disease
Dog,Cocker Spaniel,9.8,Female,20.8,Diarrhea,Weakness,Fever,Appetite Loss,1 days,Yes,No,Yes,No,No,No,No,No,No,38.9°C,121.0,Gastroenteritis
Dog,Dalmatian,3.6,Female,28.6,Diarrhea,Fever,Nasal Discharge,Coughing,13 days,No,No,Yes,No,No,No,No,No,No,37.7°C,99.0,Gastroenteritis
Dog,Akita,0.8,Male,29.6,Fever,Skin Lesions,Lameness,Fever,1 days,Yes,Yes,Yes,No,No,No,No,No,No,39.4°C,121.0,Parvovirus
Dog,Poodle,9.48,Female,19.16,Coughing,Diarrhea,Weakness,<missing>,5 days,No,No,No,No,No,Yes,No,No,No,38.5°C,99.72,Lyme Disease
Dog,Chihuahua,0.2,Male,4.8,Weakness,Vomiting,Nasal Discharge,Diarrhea,8 days,Yes,Yes,Yes,No,No,No,No,No,No,40.6°C,152.0,Parvovirus
Dog,Pug,0.68,Female,37.2,Eye Discharge,Fever,Weakness,<missing>,11 days,Yes,Yes,Yes,No,No,No,No,No,No,39.3°C,122.19,Parvovirus
Dog,Golden Retriever,5.47,Female,4.64,Diarrhea,Coughing,Dehydration,Vomiting,5 days,Yes,No,Yes,Yes,Yes,No,No,No,No,39.7°C,101.56,Canine Distemper
Dog,Husky,7.3,Female,35.0,Joint Pain,Stiffness,Limping,Reluctance To Play,2 weeks,No,No,No,No,No,Yes,No,No,No,38.8°C,93.0,Arthritis
Dog,Labrador Retriever,0.2,Male,14.7,Lethargy,Skin Lesions,Vomiting,Lameness,7 days,Yes,Yes,Yes,No,No,No,No,No,No,39.1°C,144.0,Parvovirus
Dog,Labrador Retriever,0.1,Male,21.1,Vomiting,Lameness,Nasal_Discharge,Anorexia,4 weeks,Yes,No,No,Yes,No,No,No,Yes,Yes,39.0°C,155.0,Kennel Cough
Dog,Bulldog,0.6,Male,8.4,Labored Breathing,Weakness,Eye Discharge,Coughing,2 days,Yes,Yes,Yes,No,No,No,No,No,No,38.8°C,159.0,Parvovirus
Dog,Labrador Retriever,7.7,Male,25.2,Coughing,Lameness,Anorexia,Vomiting,13 days,Yes,Yes,Yes,No,No,No,No,No,No,38.6°C,81.0,Gastroenteritis
